
---------- Begin Simulation Statistics ----------
simSeconds                                   0.014283                       # Number of seconds simulated (Second)
simTicks                                  14282589678                       # Number of ticks simulated (Tick)
finalTick                                 14282589678                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    396.83                       # Real time elapsed on the host (Second)
hostTickRate                                 35991273                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     701868                       # Number of bytes of host memory used (Byte)
simInsts                                    179396371                       # Number of instructions simulated (Count)
simOps                                      179461544                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   452068                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     452232                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        37981886                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       91298005                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  192378                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      90548056                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 22549                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             2597080                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          1931706                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              14077                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           37842834                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.392740                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.035341                       # Number of insts issued each cycle (Count)
system.cpu1.l2.ReadCleanReq.avgMshrMissLatency::total 54204.401653                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.cpu1.l2.ReadExReq.hits::cpu1.data        19399                       # number of ReadExReq hits (Count)
system.cpu1.l2.ReadExReq.hits::total            19399                       # number of ReadExReq hits (Count)
system.cpu1.l2.ReadExReq.misses::cpu1.data         9980                       # number of ReadExReq misses (Count)
system.cpu1.l2.ReadExReq.misses::total           9980                       # number of ReadExReq misses (Count)
system.cpu1.l2.ReadExReq.missLatency::cpu1.data    500156641                       # number of ReadExReq miss ticks (Tick)
system.cpu1.l2.ReadExReq.missLatency::total    500156641                       # number of ReadExReq miss ticks (Tick)
system.cpu1.l2.ReadExReq.accesses::cpu1.data        29379                       # number of ReadExReq accesses(hits+misses) (Count)
system.cpu1.l2.ReadExReq.accesses::total        29379                       # number of ReadExReq accesses(hits+misses) (Count)
system.cpu1.l2.ReadExReq.missRate::cpu1.data     0.339698                       # miss rate for ReadExReq accesses (Ratio)
system.cpu1.l2.ReadExReq.missRate::total     0.339698                       # miss rate for ReadExReq accesses (Ratio)
system.cpu1.l2.ReadExReq.avgMissLatency::cpu1.data 50115.895892                       # average ReadExReq miss latency ((Tick/Count))
system.cpu1.l2.ReadExReq.avgMissLatency::total 50115.895892                       # average ReadExReq miss latency ((Tick/Count))
system.cpu1.l2.ReadExReq.mshrMisses::cpu1.data         9980                       # number of ReadExReq MSHR misses (Count)
system.cpu1.l2.ReadExReq.mshrMisses::total         9980                       # number of ReadExReq MSHR misses (Count)
system.cpu1.l2.ReadExReq.mshrMissLatency::cpu1.data    428535301                       # number of ReadExReq MSHR miss ticks (Tick)
system.cpu1.l2.ReadExReq.mshrMissLatency::total    428535301                       # number of ReadExReq MSHR miss ticks (Tick)
system.cpu1.l2.ReadExReq.mshrMissRate::cpu1.data     0.339698                       # mshr miss rate for ReadExReq accesses (Ratio)
system.cpu1.l2.ReadExReq.mshrMissRate::total     0.339698                       # mshr miss rate for ReadExReq accesses (Ratio)
system.cpu1.l2.ReadExReq.avgMshrMissLatency::cpu1.data 42939.408918                       # average ReadExReq mshr miss latency ((Tick/Count))
system.cpu1.l2.ReadExReq.avgMshrMissLatency::total 42939.408918                       # average ReadExReq mshr miss latency ((Tick/Count))
system.cpu1.l2.ReadSharedReq.hits::cpu1.data       107258                       # number of ReadSharedReq hits (Count)
system.cpu1.l2.ReadSharedReq.hits::total       107258                       # number of ReadSharedReq hits (Count)
system.cpu1.l2.ReadSharedReq.misses::cpu1.data        20723                       # number of ReadSharedReq misses (Count)
system.cpu1.l2.ReadSharedReq.misses::total        20723                       # number of ReadSharedReq misses (Count)
system.cpu1.l2.ReadSharedReq.missLatency::cpu1.data    505899741                       # number of ReadSharedReq miss ticks (Tick)
system.cpu1.l2.ReadSharedReq.missLatency::total    505899741                       # number of ReadSharedReq miss ticks (Tick)
system.cpu1.l2.ReadSharedReq.accesses::cpu1.data       127981                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.cpu1.l2.ReadSharedReq.accesses::total       127981                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.cpu1.l2.ReadSharedReq.missRate::cpu1.data     0.161922                       # miss rate for ReadSharedReq accesses (Ratio)
system.cpu1.l2.ReadSharedReq.missRate::total     0.161922                       # miss rate for ReadSharedReq accesses (Ratio)
system.cpu1.l2.ReadSharedReq.avgMissLatency::cpu1.data 24412.476041                       # average ReadSharedReq miss latency ((Tick/Count))
system.cpu1.l2.ReadSharedReq.avgMissLatency::total 24412.476041                       # average ReadSharedReq miss latency ((Tick/Count))
system.cpu1.l2.ReadSharedReq.mshrMisses::cpu1.data        20723                       # number of ReadSharedReq MSHR misses (Count)
system.cpu1.l2.ReadSharedReq.mshrMisses::total        20723                       # number of ReadSharedReq MSHR misses (Count)
system.cpu1.l2.ReadSharedReq.mshrMissLatency::cpu1.data    357937521                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.cpu1.l2.ReadSharedReq.mshrMissLatency::total    357937521                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.cpu1.l2.ReadSharedReq.mshrMissRate::cpu1.data     0.161922                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.cpu1.l2.ReadSharedReq.mshrMissRate::total     0.161922                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.cpu1.l2.ReadSharedReq.avgMshrMissLatency::cpu1.data 17272.476041                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.cpu1.l2.ReadSharedReq.avgMshrMissLatency::total 17272.476041                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.cpu1.l2.SCUpgradeFailReq.misses::cpu1.data            4                       # number of SCUpgradeFailReq misses (Count)
system.cpu1.l2.SCUpgradeFailReq.misses::total            4                       # number of SCUpgradeFailReq misses (Count)
system.cpu1.l2.SCUpgradeFailReq.missLatency::cpu1.data      1745730                       # number of SCUpgradeFailReq miss ticks (Tick)
system.cpu1.l2.SCUpgradeFailReq.missLatency::total      1745730                       # number of SCUpgradeFailReq miss ticks (Tick)
system.cpu1.l2.SCUpgradeFailReq.accesses::cpu1.data            4                       # number of SCUpgradeFailReq accesses(hits+misses) (Count)
system.cpu1.l2.SCUpgradeFailReq.accesses::total            4                       # number of SCUpgradeFailReq accesses(hits+misses) (Count)
system.cpu1.l2.SCUpgradeFailReq.missRate::cpu1.data            1                       # miss rate for SCUpgradeFailReq accesses (Ratio)
system.cpu1.l2.SCUpgradeFailReq.missRate::total            1                       # miss rate for SCUpgradeFailReq accesses (Ratio)
system.cpu1.l2.SCUpgradeFailReq.avgMissLatency::cpu1.data 436432.500000                       # average SCUpgradeFailReq miss latency ((Tick/Count))
system.cpu1.l2.SCUpgradeFailReq.avgMissLatency::total 436432.500000                       # average SCUpgradeFailReq miss latency ((Tick/Count))
system.cpu1.l2.SCUpgradeFailReq.mshrMisses::cpu1.data            4                       # number of SCUpgradeFailReq MSHR misses (Count)
system.cpu1.l2.SCUpgradeFailReq.mshrMisses::total            4                       # number of SCUpgradeFailReq MSHR misses (Count)
system.cpu1.l2.SCUpgradeFailReq.mshrMissLatency::cpu1.data      1438710                       # number of SCUpgradeFailReq MSHR miss ticks (Tick)
system.cpu1.l2.SCUpgradeFailReq.mshrMissLatency::total      1438710                       # number of SCUpgradeFailReq MSHR miss ticks (Tick)
system.cpu1.l2.SCUpgradeFailReq.mshrMissRate::cpu1.data            1                       # mshr miss rate for SCUpgradeFailReq accesses (Ratio)
system.cpu1.l2.SCUpgradeFailReq.mshrMissRate::total            1                       # mshr miss rate for SCUpgradeFailReq accesses (Ratio)
system.cpu1.l2.SCUpgradeFailReq.avgMshrMissLatency::cpu1.data 359677.500000                       # average SCUpgradeFailReq mshr miss latency ((Tick/Count))
system.cpu1.l2.SCUpgradeFailReq.avgMshrMissLatency::total 359677.500000                       # average SCUpgradeFailReq mshr miss latency ((Tick/Count))
system.cpu1.l2.SCUpgradeReq.misses::cpu1.data         4727                       # number of SCUpgradeReq misses (Count)
system.cpu1.l2.SCUpgradeReq.misses::total         4727                       # number of SCUpgradeReq misses (Count)
system.cpu1.l2.SCUpgradeReq.missLatency::cpu1.data    111934136                       # number of SCUpgradeReq miss ticks (Tick)
system.cpu1.l2.SCUpgradeReq.missLatency::total    111934136                       # number of SCUpgradeReq miss ticks (Tick)
system.cpu1.l2.SCUpgradeReq.accesses::cpu1.data         4727                       # number of SCUpgradeReq accesses(hits+misses) (Count)
system.cpu1.l2.SCUpgradeReq.accesses::total         4727                       # number of SCUpgradeReq accesses(hits+misses) (Count)
system.cpu1.l2.SCUpgradeReq.missRate::cpu1.data            1                       # miss rate for SCUpgradeReq accesses (Ratio)
system.cpu1.l2.SCUpgradeReq.missRate::total            1                       # miss rate for SCUpgradeReq accesses (Ratio)
system.cpu1.l2.SCUpgradeReq.avgMissLatency::cpu1.data 23679.741062                       # average SCUpgradeReq miss latency ((Tick/Count))
system.cpu1.l2.SCUpgradeReq.avgMissLatency::total 23679.741062                       # average SCUpgradeReq miss latency ((Tick/Count))
system.cpu1.l2.SCUpgradeReq.mshrMisses::cpu1.data         4727                       # number of SCUpgradeReq MSHR misses (Count)
system.cpu1.l2.SCUpgradeReq.mshrMisses::total         4727                       # number of SCUpgradeReq MSHR misses (Count)
system.cpu1.l2.SCUpgradeReq.mshrMissLatency::cpu1.data     78461816                       # number of SCUpgradeReq MSHR miss ticks (Tick)
system.cpu1.l2.SCUpgradeReq.mshrMissLatency::total     78461816                       # number of SCUpgradeReq MSHR miss ticks (Tick)
system.cpu1.l2.SCUpgradeReq.mshrMissRate::cpu1.data            1                       # mshr miss rate for SCUpgradeReq accesses (Ratio)
system.cpu1.l2.SCUpgradeReq.mshrMissRate::total            1                       # mshr miss rate for SCUpgradeReq accesses (Ratio)
system.cpu1.l2.SCUpgradeReq.avgMshrMissLatency::cpu1.data 16598.649461                       # average SCUpgradeReq mshr miss latency ((Tick/Count))
system.cpu1.l2.SCUpgradeReq.avgMshrMissLatency::total 16598.649461                       # average SCUpgradeReq mshr miss latency ((Tick/Count))
system.cpu1.l2.UpgradeReq.misses::cpu1.data        11082                       # number of UpgradeReq misses (Count)
system.cpu1.l2.UpgradeReq.misses::total         11082                       # number of UpgradeReq misses (Count)
system.cpu1.l2.UpgradeReq.missLatency::cpu1.data    300181276                       # number of UpgradeReq miss ticks (Tick)
system.cpu1.l2.UpgradeReq.missLatency::total    300181276                       # number of UpgradeReq miss ticks (Tick)
system.cpu1.l2.UpgradeReq.accesses::cpu1.data        11082                       # number of UpgradeReq accesses(hits+misses) (Count)
system.cpu1.l2.UpgradeReq.accesses::total        11082                       # number of UpgradeReq accesses(hits+misses) (Count)
system.cpu1.l2.UpgradeReq.missRate::cpu1.data            1                       # miss rate for UpgradeReq accesses (Ratio)
system.cpu1.l2.UpgradeReq.missRate::total            1                       # miss rate for UpgradeReq accesses (Ratio)
