
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007370                       # Number of seconds simulated (Second)
simTicks                                   7370171109                       # Number of ticks simulated (Tick)
finalTick                                  7370171109                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    105.63                       # Real time elapsed on the host (Second)
hostTickRate                                 69773428                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     706692                       # Number of bytes of host memory used (Byte)
simInsts                                     44350124                       # Number of instructions simulated (Count)
simOps                                       44350270                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   419861                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     419863                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        20498659                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       32025616                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   67274                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      32294488                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 14708                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              654723                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           394459                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                979                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           20400220                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.583046                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.192669                       # Number of insts issued each cycle (Count)
system.cpu1.icache.tags.ageTaskId_1024::3          220                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024     0.576172                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses           5679279                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses          5679279                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   7370171109                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                    16194                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                    212840                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles                  607023                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts              13393811                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts                5127                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts                 2083728                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts                1461749                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts                  220                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                     2364                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents                  597409                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents            22                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect         10958                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect         5141                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts               16099                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit                13189974                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount               13185769                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst                  9034254                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst                 12984945                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       2.929828                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.695748                       # Average fanout of values written-back ((Count/Count))
system.cpu1.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu1.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   7370171109                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu1.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu1.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   7370171109                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.l2.demandHits::cpu1.data            30995                       # number of demand (read+write) hits (Count)
system.cpu1.l2.demandHits::total                30995                       # number of demand (read+write) hits (Count)
system.cpu1.l2.overallHits::cpu1.data           30995                       # number of overall hits (Count)
system.cpu1.l2.overallHits::total               30995                       # number of overall hits (Count)
system.cpu1.l2.demandMisses::cpu1.inst            295                       # number of demand (read+write) misses (Count)
system.cpu1.l2.demandMisses::cpu1.data          43999                       # number of demand (read+write) misses (Count)
system.cpu1.l2.demandMisses::total              44294                       # number of demand (read+write) misses (Count)
system.cpu1.l2.overallMisses::cpu1.inst           295                       # number of overall misses (Count)
system.cpu1.l2.overallMisses::cpu1.data         43999                       # number of overall misses (Count)
system.cpu1.l2.overallMisses::total             44294                       # number of overall misses (Count)
system.cpu1.l2.demandMissLatency::cpu1.inst     15823311                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.l2.demandMissLatency::cpu1.data   1775803680                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.l2.demandMissLatency::total    1791626991                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.l2.overallMissLatency::cpu1.inst     15823311                       # number of overall miss ticks (Tick)
system.cpu1.l2.overallMissLatency::cpu1.data   1775803680                       # number of overall miss ticks (Tick)
system.cpu1.l2.overallMissLatency::total   1791626991                       # number of overall miss ticks (Tick)
system.cpu1.l2.demandAccesses::cpu1.inst          295                       # number of demand (read+write) accesses (Count)
system.cpu1.l2.demandAccesses::cpu1.data        74994                       # number of demand (read+write) accesses (Count)
system.cpu1.l2.demandAccesses::total            75289                       # number of demand (read+write) accesses (Count)
system.cpu1.l2.overallAccesses::cpu1.inst          295                       # number of overall (read+write) accesses (Count)
system.cpu1.l2.overallAccesses::cpu1.data        74994                       # number of overall (read+write) accesses (Count)
system.cpu1.l2.overallAccesses::total           75289                       # number of overall (read+write) accesses (Count)
system.cpu1.l2.demandMissRate::cpu1.inst            1                       # miss rate for demand accesses (Ratio)
system.cpu1.l2.demandMissRate::cpu1.data     0.586700                       # miss rate for demand accesses (Ratio)
system.cpu1.l2.demandMissRate::total         0.588320                       # miss rate for demand accesses (Ratio)
system.cpu1.l2.overallMissRate::cpu1.inst            1                       # miss rate for overall accesses (Ratio)
system.cpu1.l2.overallMissRate::cpu1.data     0.586700                       # miss rate for overall accesses (Ratio)
system.cpu1.l2.overallMissRate::total        0.588320                       # miss rate for overall accesses (Ratio)
system.cpu1.l2.demandAvgMissLatency::cpu1.inst 53638.342373                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.l2.demandAvgMissLatency::cpu1.data 40360.091820                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.l2.demandAvgMissLatency::total 40448.525557                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.l2.overallAvgMissLatency::cpu1.inst 53638.342373                       # average overall miss latency ((Tick/Count))
system.cpu1.l2.overallAvgMissLatency::cpu1.data 40360.091820                       # average overall miss latency ((Tick/Count))
system.cpu1.l2.overallAvgMissLatency::total 40448.525557                       # average overall miss latency ((Tick/Count))
system.cpu1.l2.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.cpu1.l2.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.l2.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.cpu1.l2.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.l2.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.l2.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.l2.writebacks::writebacks             572                       # number of writebacks (Count)
system.cpu1.l2.writebacks::total                  572                       # number of writebacks (Count)
system.cpu1.l2.demandMshrMisses::cpu1.inst          295                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.l2.demandMshrMisses::cpu1.data        43999                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.l2.demandMshrMisses::total          44294                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.l2.overallMshrMisses::cpu1.inst          295                       # number of overall MSHR misses (Count)
system.cpu1.l2.overallMshrMisses::cpu1.data        43999                       # number of overall MSHR misses (Count)
system.cpu1.l2.overallMshrMisses::total         44294                       # number of overall MSHR misses (Count)
system.cpu1.l2.demandMshrMissLatency::cpu1.inst     13717011                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.l2.demandMshrMissLatency::cpu1.data   1461650820                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.l2.demandMshrMissLatency::total   1475367831                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.l2.overallMshrMissLatency::cpu1.inst     13717011                       # number of overall MSHR miss ticks (Tick)
system.cpu1.l2.overallMshrMissLatency::cpu1.data   1461650820                       # number of overall MSHR miss ticks (Tick)
